UniProt	KEGG name
Q8BMH9	Cytokine-cytokine receptor interaction;Chemokine signaling pathway
Q14C42	MAPK signaling pathway;Cardiac muscle contraction;Hypertrophic cardiomyopathy (HCM);Arrhythmogenic right ventricular cardiomyopathy (ARVC);Dilated cardiomyopathy
B2RSC8	Ubiquitin mediated proteolysis;Endocytosis
Q545H8	Axon guidance
Q8BV60	Other types of O-glycan biosynthesis
F6U238	Notch signaling pathway
Q9D9X3	Nicotinate and nicotinamide metabolism
Q3UTV9	Cytokine-cytokine receptor interaction;Jak-STAT signaling pathway;Hematopoietic cell lineage
Q3ULV6	Other glycan degradation;Sphingolipid metabolism
Q3UFS5	PPAR signaling pathway
A2AVJ7	Protein processing in endoplasmic reticulum
A0A0R4J036	Amyotrophic lateral sclerosis (ALS)
Q544V2	Neuroactive ligand-receptor interaction;Gap junction
F6R5P4	Cytokine-cytokine receptor interaction;Chemokine signaling pathway
Q2TBA6	Wnt signaling pathway;Hedgehog signaling pathway;Melanogenesis;Pathways in cancer;Basal cell carcinoma
Q8CEI0	Chemokine signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Long-term depression;Epithelial cell signaling in Helicobacter pylori infection
Q3TEL0	Fatty acid elongation in mitochondria;Lysosome
G3X995	Protein digestion and absorption
A0A0R4J1C9	Glycosaminoglycan biosynthesis - keratan sulfate
A0A0R4J0A8	Base excision repair
A0A7R8GUW9	Cytokine-cytokine receptor interaction;Jak-STAT signaling pathway
Q4V9Z9	Chemokine signaling pathway;Endocytosis;Phototransduction
Q3V141	mRNA surveillance pathway
Q642K1	Ribosome
E9QMJ8	Wnt signaling pathway;Pathways in cancer;Colorectal cancer;Endometrial cancer;Basal cell carcinoma
A0A0R4J065	Regulation of autophagy
Q3V334	Neuroactive ligand-receptor interaction
Q3U9X2	RNA degradation;Spliceosome
Q8BRF6	RNA transport
A0A1L1STZ9	Olfactory transduction
Q3TK95	RNA transport;mTOR signaling pathway;Insulin signaling pathway
Q6GQV9	Cell cycle;Wnt signaling pathway;Notch signaling pathway;TGF-beta signaling pathway;Adherens junction;Jak-STAT signaling pathway;Long-term potentiation;Melanogenesis;Huntington's disease;ko05152;Pathways in cancer;Renal cell carcinoma;Prostate cancer
A0A0R4J0W1	Taste transduction
A0A0R4J105	Tight junction;Epithelial cell signaling in Helicobacter pylori infection
K7Q7T7	MAPK signaling pathway;Chemokine signaling pathway;Phagosome;Wnt signaling pathway;Axon guidance;VEGF signaling pathway;Osteoclast differentiation;Focal adhesion;Adherens junction;Toll-like receptor signaling pathway;Natural killer cell mediated cytotoxicity;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Leukocyte transendothelial migration;Neurotrophin signaling pathway;Regulation of actin cytoskeleton;Pancreatic secretion;Amyotrophic lateral sclerosis (ALS);Bacterial invasion of epithelial cells;Epithelial cell signaling in Helicobacter pylori infection;Shigellosis;Pathways in cancer;Colorectal cancer;Renal cell carcinoma;Pancreatic cancer;Viral myocarditis
Q8CBY7	MAPK signaling pathway;Adherens junction;Regulation of actin cytoskeleton;Pathways in cancer;Prostate cancer;Melanoma
E9PZ16	ECM-receptor interaction
A0A1B0GSX7	RNA transport
Q3UG22	MAPK signaling pathway;Cytokine-cytokine receptor interaction;Endocytosis;TGF-beta signaling pathway;Osteoclast differentiation;Adherens junction;Chagas disease (American trypanosomiasis);Pathways in cancer;Colorectal cancer;Pancreatic cancer;Chronic myeloid leukemia
F8VQ72	MAPK signaling pathway;Ubiquitin mediated proteolysis;RIG-I-like receptor signaling pathway;Neurotrophin signaling pathway;GnRH signaling pathway
Q8C213	Calcium signaling pathway;Pancreatic secretion;Alzheimer's disease
E9Q843	Olfactory transduction
Q546X9	Protein processing in endoplasmic reticulum
A0A0U5JAA8	Cytokine-cytokine receptor interaction
Q3KP92	Cytokine-cytokine receptor interaction;Intestinal immune network for IgA production;Rheumatoid arthritis
Q8R0X5	Calcium signaling pathway;Pancreatic secretion;Alzheimer's disease
B2RS82	Amino sugar and nucleotide sugar metabolism
A0A0R4J038	Complement and coagulation cascades
A0A0R4J096	Circadian rhythm - mammal
Q812G4	Apoptosis;Chagas disease (American trypanosomiasis)
Q2M4G9	Ubiquitin mediated proteolysis;Jak-STAT signaling pathway;Hepatitis C;Pathways in cancer;Small cell lung cancer
Q3TXW0	Glycosphingolipid biosynthesis - lacto and neolacto series
A0A0R4J136	Steroid hormone biosynthesis
Q8BQ03	DNA replication;Cell cycle;Cell cycle - yeast;Meiosis - yeast
Q3TUH8	MAPK signaling pathway;Neurotrophin signaling pathway
Q3USD5	Phosphonate and phosphinate metabolism;Glycerophospholipid metabolism
Q543B6	Cell adhesion molecules (CAMs);Hematopoietic cell lineage
Q4FJT2	ErbB signaling pathway
Q3TR87	Primary immunodeficiency
Q3UJ95	Inositol phosphate metabolism;Phosphatidylinositol signaling system;Regulation of actin cytoskeleton
Q5CZY9	Ribosome
Q3TNK3	Glutathione metabolism;Arachidonic acid metabolism
F8VQG4	Endocytosis;Phagosome;Cell adhesion molecules (CAMs);Antigen processing and presentation;Natural killer cell mediated cytotoxicity;Type I diabetes mellitus;Autoimmune thyroid disease;Allograft rejection;Graft-versus-host disease;Viral myocarditis
D3YVG0	Bile secretion
L7MTT3	Olfactory transduction
Q0VAY0	Olfactory transduction
Q8BVD4	Fatty acid metabolism;Lysine degradation;Benzoate degradation;Tryptophan metabolism
Q8BM62	N-Glycan biosynthesis;Other types of O-glycan biosynthesis
Q3U102	Cell adhesion molecules (CAMs);Leukocyte transendothelial migration
A0A140T8R7	Huntington's disease
B8JJM6	Complement and coagulation cascades;Staphylococcus aureus infection
Q4FJQ4	Apoptosis;Alzheimer's disease
Q3UD67	Aminoacyl-tRNA biosynthesis
Q3U5G4	Antigen processing and presentation;Toxoplasmosis;ko05152;Primary immunodeficiency
Q3UB72	Adherens junction;Jak-STAT signaling pathway;Natural killer cell mediated cytotoxicity;T cell receptor signaling pathway;B cell receptor signaling pathway;Leishmaniasis
Q3V2I2	Notch signaling pathway
Q3UHB5	MAPK signaling pathway
Q543K2	Amyotrophic lateral sclerosis (ALS)
Q3UN35	Glycosphingolipid biosynthesis - ganglio series
Q3TDQ8	Purine metabolism
D8KZH8	Neuroactive ligand-receptor interaction
A0A1W2P740	Olfactory transduction
F8VPL4	Taste transduction
A2CF88	Arachidonic acid metabolism
A0A140LI54	Glycerophospholipid metabolism
A0A0R4J104	Endocytosis
Q542K0	Insulin signaling pathway;Adipocytokine signaling pathway;Hypertrophic cardiomyopathy (HCM)
Q3UEN4	Methane metabolism;Drug metabolism - cytochrome P450
Q5RKP4	N-Glycan biosynthesis;Various types of N-glycan biosynthesis;Protein processing in endoplasmic reticulum
Q8R1Z0	Acute myeloid leukemia
E9Q3G8	RNA transport
Q5SUZ7	Cell adhesion molecules (CAMs);T cell receptor signaling pathway;Intestinal immune network for IgA production;Primary immunodeficiency
F6QNG5	Phototransduction - fly
G3X9B2	Oocyte meiosis
Q66JY8	Steroid biosynthesis;ko05152
A0A411ACX9	MAPK signaling pathway;Cardiac muscle contraction;Hypertrophic cardiomyopathy (HCM);Arrhythmogenic right ventricular cardiomyopathy (ARVC);Dilated cardiomyopathy
Q8BHW1	Ribosome biogenesis in eukaryotes
D2CGM4	RIG-I-like receptor signaling pathway;Measles
A0A140LJK7	Calcium signaling pathway;Salivary secretion;Alzheimer's disease
B2RS41	Alanine, aspartate and glutamate metabolism;Butanoate metabolism
Q642U4	Cytokine-cytokine receptor interaction;Chemokine signaling pathway;Rheumatoid arthritis
A0A0A0MQ69	Protein processing in endoplasmic reticulum
F8VQI7	Olfactory transduction
F8VQK3	Purine metabolism;Vascular smooth muscle contraction;Gap junction;Long-term depression;Salivary secretion
A0A0R4J074	Lysine degradation
Q14AM4	Toll-like receptor signaling pathway;Pathogenic Escherichia coli infection;Toxoplasmosis
A0A0R4J0J6	RNA transport
B1AWN9	Cytokine-cytokine receptor interaction
E9Q7C5	Olfactory transduction
G5E882	Malaria
A3KPB8	Cytokine-cytokine receptor interaction;Jak-STAT signaling pathway;Hematopoietic cell lineage;Rheumatoid arthritis
B2RWT9	Axon guidance
Q3UV83	Cell adhesion molecules (CAMs)
Q54AI7	Cytokine-cytokine receptor interaction;Chemokine signaling pathway;Rheumatoid arthritis
Q9CS54	Protein export
A0A0R4J0Z3	Vasopressin-regulated water reabsorption;Bile secretion
A0A0R4J122	Bile secretion
A0A0B4J1F3	Osteoclast differentiation
Q8BKB0	Neuroactive ligand-receptor interaction
Q8C8M7	Cell cycle
Q3UN55	Fatty acid metabolism;PPAR signaling pathway
Q80ZL3	Endocytosis
E9Q9V3	Notch signaling pathway
Q3TP81	Nucleotide excision repair;Ubiquitin mediated proteolysis
Q3TU98	Regulation of actin cytoskeleton
Q3UKU8	Neuroactive ligand-receptor interaction;Pancreatic secretion
Q3V0S2	RNA degradation
G5E896	RNA degradation
Q3V3U5	Ubiquitin mediated proteolysis;Jak-STAT signaling pathway;Hepatitis C;Pathways in cancer;Small cell lung cancer
Q3KP20	Calcium signaling pathway;Neuroactive ligand-receptor interaction
Q8CD51	Renin-angiotensin system
Q0PD48	Measles
A3KPP7;A3KPP5	Olfactory transduction
A0A0R4J0V0	Histidine metabolism;beta-Alanine metabolism
Q0PD34	Endocytosis
D3Z741	RNA transport;Wnt signaling pathway
A0A0R4J190	Nicotinate and nicotinamide metabolism;Calcium signaling pathway;Salivary secretion;Pancreatic secretion
Q0VDW9	ABC transporters
Q546I3	PPAR signaling pathway;Wnt signaling pathway;Pathways in cancer;Acute myeloid leukemia
Q3UG05	Glycerophospholipid metabolism;Ether lipid metabolism;Arachidonic acid metabolism;Linoleic acid metabolism;alpha-Linolenic acid metabolism;MAPK signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway;Fc epsilon RI signaling pathway;Long-term depression;GnRH signaling pathway;Pancreatic secretion;Fat digestion and absorption;Toxoplasmosis
D3Z6E3	Glycosaminoglycan biosynthesis - chondroitin sulfate;Sulfur metabolism
E9Q413	Olfactory transduction
Q540G0	Apoptosis;Toll-like receptor signaling pathway;Neurotrophin signaling pathway;Leishmaniasis;Chagas disease (American trypanosomiasis);Toxoplasmosis;ko05152;Measles
A2ARY1	Olfactory transduction
Q3KP88	Cytokine-cytokine receptor interaction
E9PXW4	Olfactory transduction
Q3UNW2	Drug metabolism - cytochrome P450
Q5DTI2	Calcium signaling pathway;Pancreatic secretion;Alzheimer's disease
G3UVT9	Phagosome;ko05152;Measles
A0A087WQ16	Mismatch repair;Pathways in cancer;Colorectal cancer
Q3UMU4	PPAR signaling pathway;Adipocytokine signaling pathway;Bile secretion;Hepatitis C;Pathways in cancer;Thyroid cancer;Small cell lung cancer;Non-small cell lung cancer
F8VPQ6	Aminobenzoate degradation;Folate biosynthesis;Two-component system
Q544U5	Purine metabolism;Pyrimidine metabolism
A0A0R4J048	Steroid hormone biosynthesis
A0A7R8GUQ3	Cytokine-cytokine receptor interaction;Jak-STAT signaling pathway;T cell receptor signaling pathway;Intestinal immune network for IgA production;Leishmaniasis;Chagas disease (American trypanosomiasis);African trypanosomiasis;Malaria;Toxoplasmosis;Amoebiasis;Staphylococcus aureus infection;ko05152;Asthma;Autoimmune thyroid disease;Systemic lupus erythematosus;Allograft rejection
Q3UU47	Neuroactive ligand-receptor interaction;Adipocytokine signaling pathway
Q8C9G5	Cytokine-cytokine receptor interaction;Focal adhesion;Malaria;Pathways in cancer;Renal cell carcinoma;Melanoma
G3XA48	Terpenoid backbone biosynthesis
Q3UMM1	Phagosome;Gap junction;Pathogenic Escherichia coli infection
K7N6C2	Arachidonic acid metabolism;Linoleic acid metabolism;Retinol metabolism;Metabolism of xenobiotics by cytochrome P450;Drug metabolism - cytochrome P450
Q8BRE1	Cell adhesion molecules (CAMs)
A0A0R4J090	Hematopoietic cell lineage
A0A654ICD2	Gap junction;Arrhythmogenic right ventricular cardiomyopathy (ARVC)
A0A0R4J0X5	Complement and coagulation cascades
Q3U6X7	Cell cycle;Oocyte meiosis;p53 signaling pathway;Progesterone-mediated oocyte maturation;Measles;Pathways in cancer;Prostate cancer;Small cell lung cancer
V9GWT0	Toxoplasmosis
Q32XG7	Parkinson's disease
D3YXF5	Complement and coagulation cascades;Prion diseases;Systemic lupus erythematosus
Q3URP1	Lysine degradation
Q8C8N0	Calcium signaling pathway;Phosphatidylinositol signaling system;Oocyte meiosis;Vascular smooth muscle contraction;Gap junction;Long-term potentiation;Long-term depression;GnRH signaling pathway;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Alzheimer's disease;Huntington's disease
Q3UEF2	Arachidonic acid metabolism;Linoleic acid metabolism;Retinol metabolism;Metabolism of xenobiotics by cytochrome P450;Drug metabolism - cytochrome P450
Q3UHZ0	PPAR signaling pathway;mTOR signaling pathway;Focal adhesion;Insulin signaling pathway;Aldosterone-regulated sodium reabsorption;Endometrial cancer;Prostate cancer;Non-small cell lung cancer
Q3UI35	Wnt signaling pathway
F8WGE3	ABC transporters
Q3UP78	Hematopoietic cell lineage
Q3UYD3	Taste transduction
B9EHC3	Glycosaminoglycan biosynthesis - chondroitin sulfate;Sulfur metabolism
E9QNA7	PPAR signaling pathway;Adherens junction;Insulin signaling pathway
Q1HL32	Cell cycle;Cell cycle - yeast;Meiosis - yeast;Oocyte meiosis
Q3U454	Alzheimer's disease;Malaria
Q3UPA1	Calcium signaling pathway;Vascular smooth muscle contraction;Gap junction;Long-term depression;GnRH signaling pathway;Chagas disease (American trypanosomiasis);Amoebiasis
A0A5F8MPT6	Tight junction
E9Q468	Neuroactive ligand-receptor interaction
F8VQC1	Protein export
Q3UZF9	Focal adhesion;ECM-receptor interaction;Regulation of actin cytoskeleton;Bacterial invasion of epithelial cells;Amoebiasis;Pathways in cancer;Small cell lung cancer
Q549R4	Cell cycle;TGF-beta signaling pathway;Pathways in cancer;Small cell lung cancer
A2A7S7	Aminoacyl-tRNA biosynthesis
A0A0R4J1W7	Cell cycle;Cell cycle - yeast;Meiosis - yeast;Oocyte meiosis;Ubiquitin mediated proteolysis;Progesterone-mediated oocyte maturation
A0A1L1SRK6	Olfactory transduction
G3X8X0	Spliceosome
Q3UQH5	Steroid hormone biosynthesis
Q53WY0	Chemokine signaling pathway;Adherens junction;Fc gamma R-mediated phagocytosis;Regulation of actin cytoskeleton;Bacterial invasion of epithelial cells;Pathogenic Escherichia coli infection;Shigellosis
G3X9B7	Circadian rhythm - mammal
Q8C5V7	Focal adhesion;Neurotrophin signaling pathway;Insulin signaling pathway;Renal cell carcinoma
Q9CTE0	Ubiquitin mediated proteolysis
Q0VF19	MAPK signaling pathway;Regulation of actin cytoskeleton;Pathways in cancer;Melanoma
A0A1D5RL92	Spliceosome
Q6L8F5	Circadian rhythm - mammal
Q8CB97	Neuroactive ligand-receptor interaction
Q3UH19	MAPK signaling pathway;Alzheimer's disease
Q3UXG3	Vascular smooth muscle contraction;Salivary secretion;Pancreatic secretion
Q3UZZ2	Notch signaling pathway;Maturity onset diabetes of the young
Q544A5	Cytokine-cytokine receptor interaction;mTOR signaling pathway;Focal adhesion;Pathways in cancer;Renal cell carcinoma;Pancreatic cancer;Bladder cancer;Rheumatoid arthritis
A3KN68	Type I diabetes mellitus
Q0P635	Cytokine-cytokine receptor interaction;Endocytosis;Osteoclast differentiation;Hematopoietic cell lineage;Pathways in cancer
Q5HZI3	Nicotinate and nicotinamide metabolism
E9QPD7	Citrate cycle (TCA cycle);Pyruvate metabolism
B2RUG4	Hedgehog signaling pathway;Pathways in cancer;Basal cell carcinoma
Q3V1B2	Wnt signaling pathway;Melanogenesis;Pathways in cancer;Basal cell carcinoma
Q3UVX2	Chemokine signaling pathway;Regulation of actin cytoskeleton
E9PYH0	Cell adhesion molecules (CAMs)
A0A0A0MQ87	MAPK signaling pathway;ErbB signaling pathway;MAPK signaling pathway - fly;Chemokine signaling pathway;Dorso-ventral axis formation;Focal adhesion;Gap junction;Jak-STAT signaling pathway;Natural killer cell mediated cytotoxicity;T cell receptor signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Neurotrophin signaling pathway;Regulation of actin cytoskeleton;Insulin signaling pathway;GnRH signaling pathway;Hepatitis C;Pathways in cancer;Renal cell carcinoma;Endometrial cancer;Glioma;Prostate cancer;Chronic myeloid leukemia;Acute myeloid leukemia;Non-small cell lung cancer
E9Q5I3	Salivary secretion
B1AWD0	Purine metabolism
Q8BXJ6	Aminoacyl-tRNA biosynthesis
Q8C6Q7	Cell adhesion molecules (CAMs);T cell receptor signaling pathway;Fc gamma R-mediated phagocytosis;Primary immunodeficiency
Q8CC91	Arachidonic acid metabolism;Linoleic acid metabolism
I7HJR1	Protein digestion and absorption
E9Q7C8	Arachidonic acid metabolism;Linoleic acid metabolism;Retinol metabolism;Metabolism of xenobiotics by cytochrome P450;Drug metabolism - cytochrome P450
Q3UVA1	Calcium signaling pathway;Phosphatidylinositol signaling system;Oocyte meiosis;Vascular smooth muscle contraction;Gap junction;Long-term potentiation;Long-term depression;GnRH signaling pathway;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Alzheimer's disease;Huntington's disease
A0A0R4IZX6	Lysosome
A0A1L1SUC9	Olfactory transduction
Q0VGU0	Protein processing in endoplasmic reticulum
Q5NCM7	Endocytosis
B2RXX9	Tight junction;Viral myocarditis
A0A0R4IZY2	Drug metabolism - cytochrome P450
Q3U1V3	Chemokine signaling pathway;Endocytosis;Phototransduction - fly
Q3UY35	Glycosaminoglycan biosynthesis - keratan sulfate
A2AVC0	Olfactory transduction
E9QA16	Vascular smooth muscle contraction
E9PWA8	Olfactory transduction
Q3UK27	Alzheimer's disease
A0A7R8GUW5	Cytokine-cytokine receptor interaction;RIG-I-like receptor signaling pathway;Jak-STAT signaling pathway
A2NTK1	Osteoclast differentiation
A0A0R4J091	Purine metabolism;Pyrimidine metabolism;DNA replication;Base excision repair;Nucleotide excision repair
Q544L9	Axon guidance
Q3V4A1	mTOR signaling pathway;Adipocytokine signaling pathway
